  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
433570 99999 201712200300 070   9 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   67 1014.7 ***** ******  90  73 ***** ***** ***** ***** ** 
433570 99999 201712201200 050   2 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   87   65 1011.8 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712210300 050   8 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   80   64 1006.2 ***** ******  91  69 ***** ***** ***** ***** ** 
433570 99999 201712211200 050   6 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   63 1011.9 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712220300 050  14 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   80   66 1015.1 ***** ******  91  72 ***** ***** ***** ***** ** 
433570 99999 201712221200 050   6 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   86   63 1010.0 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712240300 070  17 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   78   62 1012.4 ***** ******  91  70 ***** ***** ***** ***** ** 
433570 99999 201712241200 ***   0 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   89   67 1008.8 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712251200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   87   69 1009.1 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201712260300 050   8 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   68 1012.5 ***** ******  92  72 ***** ***** ***** ***** ** 
433570 99999 201712261200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   89   67 1008.9 ***** ******  94 *** ***** ***** ***** ***** ** 
433570 99999 201712270300 070  15 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   79   64 1013.4 ***** ******  94  71 ***** ***** ***** ***** ** 
433570 99999 201712271200 050   1 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   87   57 1008.8 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712280300 070  13 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   78   63 1012.8 ***** ******  91  69 ***** ***** ***** ***** ** 
433570 99999 201712281200 020   3 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   85   55 1008.5 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201712290300 070  13 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   78   59 1013.8 ***** ******  89  68 ***** ***** ***** ***** ** 
433570 99999 201712300300 050  10 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   78   65 1012.9 ***** ******  90  66 ***** ***** ***** ***** ** 
433570 99999 201712310300 020  11 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   78   62 1012.4 ***** ******  92  65 ***** ***** ***** ***** ** 
